Executed on: 2023-09-21 02:33:31.523557
PFP client version: 1.11.0
Model version: v3.0.0
Calculation mode: CRYSTAL_PLUS_D3
Method type: PFVM
****************************************
Examining NCM622 ...
  Importing initial (known) stable/unstable structures ...
    Supercell size: 5 × 4 × 1
    Number of atoms (perfect): 240
    Cell parameters (a, b, c): 2.873440, 2.877225, 14.130600
    Structural parameter range (min, max): 0.000000, 0.500000
    Number of discrete structural parameters: 60
    Structural parameter spacing: 0.008475
  Importing energies and 1-D DOS from previous WL simlation ...
    Energy range (min, max): -1075.388829, -1064.828767
    Number of energy states: 60
    Energy spacing (eV): 0.178984
  Performing multicanonical Monte Carlo (MCMC) sampling ...
    Number of NNP-neighbors: 11400
    Maximum number of Monte Carlo steps: 10000000
    Trial move style: swap
    -- MCMC Step: 03890000 	Time(s): 1123160.733549
    -- MCMC Step: 03900000 	Time(s): 1127266.489296
    -- MCMC Step: 03910000 	Time(s): 1131397.982950
    -- MCMC Step: 03920000 	Time(s): 1135206.431817
    -- MCMC Step: 03930000 	Time(s): 1139067.970612
    -- MCMC Step: 03940000 	Time(s): 1143057.458075
    -- MCMC Step: 03950000 	Time(s): 1146948.801077
    -- MCMC Step: 03960000 	Time(s): 1150877.437346
    -- MCMC Step: 03970000 	Time(s): 1155158.180654
    -- MCMC Step: 03980000 	Time(s): 1159512.893762
    -- MCMC Step: 03990000 	Time(s): 1163848.929448
    -- MCMC Step: 04000000 	Time(s): 1167982.459184
    -- MCMC Step: 04010000 	Time(s): 1172033.224465
    -- MCMC Step: 04020000 	Time(s): 1176075.045841
    -- MCMC Step: 04030000 	Time(s): 1179854.628728
    -- MCMC Step: 04040000 	Time(s): 1183526.886026
    -- MCMC Step: 04050000 	Time(s): 1187147.703408
    -- MCMC Step: 04060000 	Time(s): 1190763.194083
    -- MCMC Step: 04070000 	Time(s): 1194413.531031
    -- MCMC Step: 04080000 	Time(s): 1197958.128442
    -- MCMC Step: 04090000 	Time(s): 1201609.476898
    -- MCMC Step: 04100000 	Time(s): 1205010.232745
    -- MCMC Step: 04110000 	Time(s): 1208160.401208
    -- MCMC Step: 04120000 	Time(s): 1211595.759871
    -- MCMC Step: 04130000 	Time(s): 1214889.732777
    -- MCMC Step: 04140000 	Time(s): 1218189.359902
    -- MCMC Step: 04150000 	Time(s): 1221702.359174
    -- MCMC Step: 04160000 	Time(s): 1225418.302765
    -- MCMC Step: 04170000 	Time(s): 1228948.611250
    -- MCMC Step: 04180000 	Time(s): 1232647.911300
    -- MCMC Step: 04190000 	Time(s): 1236285.595434
    -- MCMC Step: 04200000 	Time(s): 1239955.655766
    -- MCMC Step: 04210000 	Time(s): 1243536.988081
    -- MCMC Step: 04220000 	Time(s): 1247040.227918
    -- MCMC Step: 04230000 	Time(s): 1250473.273499
    -- MCMC Step: 04240000 	Time(s): 1253883.235920
    -- MCMC Step: 04250000 	Time(s): 1257352.319141
    -- MCMC Step: 04260000 	Time(s): 1260817.266076
    -- MCMC Step: 04270000 	Time(s): 1264308.165352
    -- MCMC Step: 04280000 	Time(s): 1267780.142272
    -- MCMC Step: 04290000 	Time(s): 1271243.007707
    -- MCMC Step: 04300000 	Time(s): 1274704.906888
    -- MCMC Step: 04310000 	Time(s): 1278174.312287
    -- MCMC Step: 04320000 	Time(s): 1281626.585348
    -- MCMC Step: 04330000 	Time(s): 1285054.746024
    -- MCMC Step: 04340000 	Time(s): 1288700.650963
    -- MCMC Step: 04350000 	Time(s): 1292344.052149
    -- MCMC Step: 04360000 	Time(s): 1295268.796015
    -- MCMC Step: 04370000 	Time(s): 1298330.715951
    -- MCMC Step: 04380000 	Time(s): 1301540.980281
    -- MCMC Step: 04390000 	Time(s): 1304663.063233
