Executed on: 2023-09-26 01:09:45.215259
PFP client version: 1.11.0
Model version: v3.0.0
Calculation mode: CRYSTAL_PLUS_D3
Method type: PFVM
****************************************
Examining NCM622 ...
  Importing initial (known) stable/unstable structures ...
    Supercell size: 5 × 4 × 1
    Number of atoms (perfect): 240
    Cell parameters (a, b, c): 2.873440, 2.877225, 14.130600
    Structural parameter range (min, max): 0.000000, 0.500000
    Number of discrete structural parameters: 60
    Structural parameter spacing: 0.008475
  Importing energies and 1-D DOS from previous WL simlation ...
    Energy range (min, max): -1075.388829, -1064.828767
    Number of energy states: 60
    Energy spacing (eV): 0.178984
  Performing multicanonical Monte Carlo (MCMC) sampling ...
    Number of NNP-neighbors: 11400
    Maximum number of Monte Carlo steps: 10000000
    Trial move style: swap
    -- MCMC Step: 02490000 	Time(s): 932763.907269
    -- MCMC Step: 02500000 	Time(s): 936240.615587
    -- MCMC Step: 02510000 	Time(s): 939721.508607
    -- MCMC Step: 02520000 	Time(s): 943215.739917
    -- MCMC Step: 02530000 	Time(s): 946687.117326
    -- MCMC Step: 02540000 	Time(s): 950137.834933
    -- MCMC Step: 02550000 	Time(s): 953595.478086
    -- MCMC Step: 02560000 	Time(s): 957048.178181
    -- MCMC Step: 02570000 	Time(s): 960511.650339
    -- MCMC Step: 02580000 	Time(s): 963965.442333
    -- MCMC Step: 02590000 	Time(s): 967421.060308
    -- MCMC Step: 02600000 	Time(s): 970866.569494
    -- MCMC Step: 02610000 	Time(s): 974361.548157
    -- MCMC Step: 02620000 	Time(s): 977833.162310
    -- MCMC Step: 02630000 	Time(s): 981298.921142
    -- MCMC Step: 02640000 	Time(s): 984762.865366
    -- MCMC Step: 02650000 	Time(s): 988189.510609
    -- MCMC Step: 02660000 	Time(s): 991622.328257
    -- MCMC Step: 02670000 	Time(s): 995064.096262
    -- MCMC Step: 02680000 	Time(s): 998511.905619
    -- MCMC Step: 02690000 	Time(s): 1001943.923972
    -- MCMC Step: 02700000 	Time(s): 1005376.193652
    -- MCMC Step: 02710000 	Time(s): 1008824.161944
    -- MCMC Step: 02720000 	Time(s): 1012375.311641
    -- MCMC Step: 02730000 	Time(s): 1015932.672333
    -- MCMC Step: 02740000 	Time(s): 1019136.332042
    -- MCMC Step: 02750000 	Time(s): 1022366.905736
    -- MCMC Step: 02760000 	Time(s): 1025595.822397
    -- MCMC Step: 02770000 	Time(s): 1028816.070110
    -- MCMC Step: 02780000 	Time(s): 1032025.463223
    -- MCMC Step: 02790000 	Time(s): 1035246.071929
    -- MCMC Step: 02800000 	Time(s): 1038361.219544
    -- MCMC Step: 02810000 	Time(s): 1041443.654954
    -- MCMC Step: 02820000 	Time(s): 1044525.431781
    -- MCMC Step: 02830000 	Time(s): 1047601.500682
    -- MCMC Step: 02840000 	Time(s): 1050755.337585
    -- MCMC Step: 02850000 	Time(s): 1053954.885262
    -- MCMC Step: 02860000 	Time(s): 1057159.561131
    -- MCMC Step: 02870000 	Time(s): 1060348.532874
    -- MCMC Step: 02880000 	Time(s): 1063508.098583
    -- MCMC Step: 02890000 	Time(s): 1066689.871857
    -- MCMC Step: 02900000 	Time(s): 1069848.224538
    -- MCMC Step: 02910000 	Time(s): 1073009.754519
    -- MCMC Step: 02920000 	Time(s): 1076206.602913
    -- MCMC Step: 02930000 	Time(s): 1079374.785954
    -- MCMC Step: 02940000 	Time(s): 1082488.455504
    -- MCMC Step: 02950000 	Time(s): 1085477.998730
    -- MCMC Step: 02960000 	Time(s): 1088374.093741
    -- MCMC Step: 02970000 	Time(s): 1091220.464684
    -- MCMC Step: 02980000 	Time(s): 1094078.915637
    -- MCMC Step: 02990000 	Time(s): 1096945.994448
    -- MCMC Step: 03000000 	Time(s): 1099745.720943
    -- MCMC Step: 03010000 	Time(s): 1102521.553626
    -- MCMC Step: 03020000 	Time(s): 1105317.849466
    -- MCMC Step: 03030000 	Time(s): 1108013.306583
    -- MCMC Step: 03040000 	Time(s): 1110699.949447
    -- MCMC Step: 03050000 	Time(s): 1113437.743623
    -- MCMC Step: 03060000 	Time(s): 1116377.595285
    -- MCMC Step: 03070000 	Time(s): 1119321.488510
    -- MCMC Step: 03080000 	Time(s): 1122184.694326
    -- MCMC Step: 03090000 	Time(s): 1124998.189322
